char_ar,char_en,char1_ar,char2_ar,char3_ar,char1_en,char2_en,char3_en,plate_no,price,class,plate_no_length,similar_digits,sepcial_date,saudi_tribes,One Digit,Two Digits (Same),Two Digits (Different),Three Digits (Same),Three Digits (Different),Four Digits (Same),Four Digits (Different),emergency_no,in_order,reversed_order,same_middles_no,plaindromic_no,same_first_last_no,same_two_sides,one_digit_zero,one_digit_one,one_digit_two,one_digit_three,one_digit_four,one_digit_five,one_digit_six,one_digit_seven,one_digit_eight,one_digit_nine,is_triple_letters,is_one_letters,First_Third_Match,is_sequence,Contains_Tribe,contains_special_words,contains_special_cars,connect_12,connect_23,combined_word,word_freq_score,first_name_rank,result
أ ص س,S X A,أ,ص,س,A,X,S,1,130000,,1,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,أصس,0.0,0.0,True
أ ص س,S X A,أ,ص,س,A,X,S,68,60000,,2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,أصس,0.0,0.0,True
أ ص س,S X A,أ,ص,س,A,X,S,454,20000,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,أصس,0.0,0.0,True
أ ص ع,E X A,أ,ص,ع,A,X,E,9993,10000,,4,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,أصع,0.0,0.0,True
أ ص ل,L X A,أ,ص,ل,A,X,L,1177,2500,,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,أصل,85.76358930112166,67.41071428571429,True
أ ص ل,L X A,أ,ص,ل,A,X,L,9111,10000,,4,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,أصل,85.76358930112166,67.41071428571429,True
أ ص م,Z X A,أ,ص,م,A,X,Z,4447,3000,,4,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,أصم,46.20362381363245,34.30059523809524,True
أ ص م,Z X A,أ,ص,م,A,X,Z,8555,4000,,4,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,أصم,46.20362381363245,34.30059523809524,True
أ ص ن,N X A,أ,ص,ن,A,X,N,9449,5000,,4,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,أصن,0.0,0.0,True
أ ص ه,H X A,أ,ص,ه,A,X,H,11,70000,,2,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,أصه,0.0,0.0,True
أ ص ه,H X A,أ,ص,ه,A,X,H,8666,2000,,4,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,أصه,0.0,0.0,True
أ ص ى,V X A,أ,ص,ى,A,X,V,11,30000,,2,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,أصى,0.0,0.0,True
أ ط ر,R T A,أ,ط,ر,A,T,R,77,30000,,2,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,أطر,55.39257981018119,0.0,True
أ ط س,S T A,أ,ط,س,A,T,S,1313,4000,,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,أطس,0.0,0.0,True
أ ط ص,X T A,أ,ط,ص,A,T,X,550,5000,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,أطص,0.0,0.0,True
أ ط ط,T T A,أ,ط,ط,A,T,T,2200,20000,,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,أطط,0.0,0.0,True
أ ط ع,E T A,أ,ط,ع,A,T,E,5022,8000,,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,أطع,0.0,0.0,True
أ ط م,Z T A,أ,ط,م,A,T,Z,18,25000,,2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,أطم,0.0,0.0,True
أ ع ب,B E A,أ,ع,ب,A,E,B,4433,20000,,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,أعب,0.0,0.0,True
أ ع ح,J E A,أ,ع,ح,A,E,J,3373,2000,,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,أعح,0.0,0.0,True
أ ع ح,J E A,أ,ع,ح,A,E,J,7227,6000,,4,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,أعح,0.0,0.0,True
أ ع ر,R E A,أ,ع,ر,A,E,R,50,20000,,2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,أعر,0.0,0.0,True
أ ع س,S E A,أ,ع,س,A,E,S,112,10000,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,أعس,0.0,0.0,True
أ ع ع,E E A,أ,ع,ع,A,E,E,363,8000,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,أعع,0.0,0.0,True
أ ع ق,G E A,أ,ع,ق,A,E,G,633,5000,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,أعق,0.0,0.0,True
أ ع ل,L E A,أ,ع,ل,A,E,L,5022,6000,,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,أعل,16.13459879206212,5.133928571428571,True
أ ع ه,H E A,أ,ع,ه,A,E,H,1666,4000,,4,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,أعه,0.0,0.0,True
أ ع ى,V E A,أ,ع,ى,A,E,V,5,150000,,1,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,أعى,19.80155306298533,0.0,True
أ ق ص,X G A,أ,ق,ص,A,G,X,9222,10000,,4,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,أقص,26.833477135461603,0.0,True
أ ق و,U G A,أ,ق,و,A,G,U,7333,5000,,4,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,أقو,12.079378774805868,0.0,True
أ ك ح,J K A,أ,ك,ح,A,K,J,7000,10000,,4,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,أكح,0.0,0.0,True
أ ك د,D K A,أ,ك,د,A,K,D,1117,3000,,4,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,أكد,91.9758412424504,0.0,True
أ ك ص,X K A,أ,ك,ص,A,K,X,303,7000,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,أكص,0.0,0.0,True
أ ك ع,E K A,أ,ك,ع,A,K,E,5511,4000,,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,أكع,0.0,0.0,True
أ ك ك,K K A,أ,ك,ك,A,K,K,404,6000,,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,أكك,0.0,0.0,True
أ ك م,Z K A,أ,ك,م,A,K,Z,500,37000,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,أكم,0.0,0.0,True
أ ك ن,N K A,أ,ك,ن,A,K,N,132,10000,,3,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,أكن,69.67213114754098,0.0,True
أ ك ن,N K A,أ,ك,ن,A,K,N,1997,5000,,4,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,أكن,69.67213114754098,0.0,True
أ ك ن,N K A,أ,ك,ن,A,K,N,2446,3500,,4,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,أكن,69.67213114754098,0.0,True
أ ك و,U K A,أ,ك,و,A,K,U,5552,5000,,4,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,أكو,45.7290767903365,7.886904761904762,True
أ ك ى,V K A,أ,ك,ى,A,K,V,30,20000,,2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,أكى,0.2157031924072476,7.886904761904762,True
أ ل ح,J L A,أ,ل,ح,A,L,J,5511,5000,,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,ألح,55.82398619499569,54.613095238095234,True
أ ل د,D L A,أ,ل,د,A,L,D,9888,4000,,4,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,ألد,49.654874892148406,70.42410714285714,True
أ ل ر,R L A,أ,ل,ر,A,L,R,3388,10000,,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,ألر,37.92062122519413,83.48214285714286,True
أ ل س,S L A,أ,ل,س,A,L,S,1427,7000,,4,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,ألس,51.42364106988784,40.625,True
أ ل ل,L L A,أ,ل,ل,A,L,L,1313,9000,,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,ألل,88.09318377911993,81.54761904761905,True
أ ل ل,L L A,أ,ل,ل,A,L,L,3333,8000,,4,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,ألل,88.09318377911993,81.54761904761905,True
